Artist	Image	English Caption	Korean Caption
Rene_Magritte	Rene_Magritte_174.jpg	a painting of men on top of a building	건물 위에 있는 남자들의 그림
Rene_Magritte	Rene_Magritte_175.jpg	a drawing of a woman with long hair	긴 머리를 가진 여성의 그림
Rene_Magritte	Rene_Magritte_176.jpg	a painting of the leaning tower of pisa and a feather	피사의 기울어진 탑과 깃털의 그림
Rene_Magritte	Rene_Magritte_177.jpg	a painting of a group of men standing in a window	창문에 서 있는 남자 무리의 그림
Rene_Magritte	Rene_Magritte_178.jpg	a painting of a woman with blood on her face	얼굴에 피가 묻은 여성의 그림
Rene_Magritte	Rene_Magritte_179.jpg	a gold picture frame with a pair of scissors	가위 한 쌍의 금 그림 프레임
Rene_Magritte	Rene_Magritte_180.jpg	a statue of two men standing next to rocks	바위 옆에 서 있는 두 남자의 동상
Rene_Magritte	Rene_Magritte_181.jpg	a painting of a woman sitting at a table	테이블에 앉아 있는 여자의 그림
Rene_Magritte	Rene_Magritte_182.jpg	a painting of a man and a woman hugging each other	남자와 여자가 서로를 껴안는 그림
Rene_Magritte	Rene_Magritte_183.jpg	a painting of a red rose on a table	테이블에 붉은 장미를 그린 그림
Rene_Magritte	Rene_Magritte_184.jpg	a smoking pipe on a black	검은색 흡연관
Rene_Magritte	Rene_Magritte_185.jpg	a painting of a chess pawn and a tree in a field	체스 그림과 밭에 있는 나무 그림
Rene_Magritte	Rene_Magritte_186.jpg	a painting of a man and a woman	남자와 여자의 그림
Rene_Magritte	Rene_Magritte_187.jpg	four pictures of different items in a box	박스 안에 다른 물건들이 담긴 사진 4장
Rene_Magritte	Rene_Magritte_188.jpg	a painting of two apples with masks	마스크 두 개의 사과 그림
Rene_Magritte	Rene_Magritte_189.jpg	a blue sky with white clouds in it	하얀 구름이 들어간 푸른 하늘
Rene_Magritte	Rene_Magritte_190.jpg	a white house with a tree in front of it	그 앞에 나무가 있는 흰 집
Rene_Magritte	Rene_Magritte_191.jpg	a mirror and a pair of black shoes on a table	테이블에 거울과 검은 신발 한 켤레
Rene_Magritte	Rene_Magritte_192.jpg	a painting of a woman laying on the rocks	바위에 깔린 여자의 그림
Rene_Magritte	Rene_Magritte_193.jpg	a painting of a field with animals and a bench	동물과 벤치가 있는 밭의 그림
Rene_Magritte	Rene_Magritte_194.jpg	a painting of a cannon in a room with four different pictures	네 개의 다른 사진이 있는 방에서 대포를 그린 그림
Salvador_Dali	Salvador_Dali_1.jpg	a painting of a woman sitting on a ship	배에 앉아 있는 여자의 그림
Salvador_Dali	Salvador_Dali_2.jpg	two pictures of a car and a demon	차와 악마 두 장의 사진
Salvador_Dali	Salvador_Dali_3.jpg	a painting of a woman with a hand in her mouth	입에 손을 쥐고 있는 여자의 그림
Salvador_Dali	Salvador_Dali_4.jpg	a drawing of a horse pulling a carriage	마차를 끌고 다니는 말의 그림
Salvador_Dali	Salvador_Dali_5.jpg	an image of a painting of a table with anvil and a plate of food	빌딩과 음식판이 있는 테이블 그림의 이미지
Salvador_Dali	Salvador_Dali_6.jpg	an image of a painting of a mountain and a road	산과 도로를 그리는 이미지
Salvador_Dali	Salvador_Dali_7.jpg	a painting of a man sitting in front of an easel	완화구 앞에 앉아 있는 남자의 그림
Salvador_Dali	Salvador_Dali_8.jpg	a cell phone with a lobster on top of it	그 위에 로스터가 달린 휴대전화
Salvador_Dali	Salvador_Dali_9.jpg	a painting of a person sitting on a boat in a lake	호수에 있는 보트에 앉아 있는 사람의 그림
Salvador_Dali	Salvador_Dali_10.jpg	a painting of a geometric shape with a woman walking on a mountain and a globe	산과 지구를 걷는 여성과 함께 기하학적인 모양의 그림
Salvador_Dali	Salvador_Dali_11.jpg	an illustration of a group of people on a horse	말을 타고 있는 사람들의 모임
Salvador_Dali	Salvador_Dali_12.jpg	a painting of a woman drowning in the ocean	바다에 물에 빠진 여성의 그림
Salvador_Dali	Salvador_Dali_13.jpg	a painting of a clock on a brick tower	벽돌탑에 있는 시계 그림
Salvador_Dali	Salvador_Dali_14.jpg	a painting of a woman with a face in the water	물속에 얼굴이 있는 여성의 그림
Salvador_Dali	Salvador_Dali_15.jpg	an abstract painting of a canyon with rocks and a cloudy sky	바위와 흐린 하늘이 있는 협곡의 추상적인 그림
Salvador_Dali	Salvador_Dali_16.jpg	a painting of three people and an elephant in the desert	사막에 있는 세 사람과 코끼리의 그림
Salvador_Dali	Salvador_Dali_17.jpg	a painting of a woman with a ship in the water	물속에 배가 있는 여성의 그림
Salvador_Dali	Salvador_Dali_18.jpg	a painting of a woman standing in front of a house	집 앞에 서 있는 여자의 그림
Salvador_Dali	Salvador_Dali_19.jpg	a portrait of a child with a face drawn on its head	머리에 얼굴이 그려진 아이의 초상화
Salvador_Dali	Salvador_Dali_20.jpg	a painting of a woman and two children standing in the water	물속에 서 있는 여자와 두 아이의 그림
Salvador_Dali	Salvador_Dali_21.jpg	a painting of a man and a group of people with costumes	남자와 의상을 가진 사람들의 그림
Salvador_Dali	Salvador_Dali_22.jpg	a painting of a child with blood dripping from her mouth	입에서 피가 흘러나오는 아이의 그림
Salvador_Dali	Salvador_Dali_23.jpg	an image of a painting of flowers on a wall	벽에 꽃을 그린 이미지
Salvador_Dali	Salvador_Dali_24.jpg	a painting of a nude woman with a tree in her chest	가슴에 나무가 있는 누드 여성의 그림
Salvador_Dali	Salvador_Dali_25.jpg	a large blowup of a nose on a wall	벽에 코가 큰 폭발
Salvador_Dali	Salvador_Dali_26.jpg	a pink chair sitting on top of a table	탁자 위에 앉아 있는 분홍색 의자
Salvador_Dali	Salvador_Dali_27.jpg	a painting of a building with a statue of a woman in a window	창문에 있는 여성의 동상이 있는 건물 그림
Salvador_Dali	Salvador_Dali_28.jpg	a painting of a man laying on the ground with a horse	말로 땅에 엎드려 있는 남자의 그림
Salvador_Dali	Salvador_Dali_29.jpg	a painting of a man laying on the ground	땅에 누워 있는 남자의 그림
Salvador_Dali	Salvador_Dali_30.jpg	a painting of a sink in a room with a cat and a lamp	고양이와 램프가 있는 방에 싱크대를 그린 그림
Salvador_Dali	Salvador_Dali_31.jpg	a painting of a dog sitting on a plate on a table	식탁에 있는 접시에 앉아 있는 개 그림
Salvador_Dali	Salvador_Dali_32.jpg	a painting of a man riding a horse and another man riding a bull	말을 타는 남자와 다른 남자가 소를 타는 그림
Salvador_Dali	Salvador_Dali_33.jpg	a painting of a distorted face with skulls	두개골이 왜곡된 얼굴 그림
Salvador_Dali	Salvador_Dali_34.jpg	a painting of a person tied to a door	문에 묶인 사람의 그림
Salvador_Dali	Salvador_Dali_35.jpg	a drawing of a statue of a face with a nose	코가 있는 얼굴 동상을 그린 그림
Salvador_Dali	Salvador_Dali_36.jpg	a painting of two tigers jumping over a man	한 남자를 뛰어넘는 호랑이 두 마리의 그림
Salvador_Dali	Salvador_Dali_37.jpg	a painting of three women standing in the snow	눈 속에 서 있는 세 여자의 그림
Salvador_Dali	Salvador_Dali_38.jpg	a piece of paper with a drawing of an umbrella	우산을 그린 종이 한 장
Salvador_Dali	Salvador_Dali_39.jpg	a painting of the apocalypse with a man holding a baseball bat	야구 배트를 쥐고 있는 남자와 함께 입시문을 그린 그림
Salvador_Dali	Salvador_Dali_40.jpg	a painting of three faces and a snake in the shape of an egyptian	세 사람의 얼굴과 뱀 모양으로 그린 그림
Salvador_Dali	Salvador_Dali_41.jpg	a person sitting in a chair in front of a painting	그림 앞에 의자에 앉은 사람
Salvador_Dali	Salvador_Dali_42.jpg	a painting of a wall with toilets and other things on it	화장실 등이 달린 벽 그림
Salvador_Dali	Salvador_Dali_43.jpg	an image of a painting of a bridge	다리 그림의 이미지
Salvador_Dali	Salvador_Dali_44.jpg	a painting of the apocalypse with angels and demons	천사와 악마가 함께 있는 무덤 그림
Salvador_Dali	Salvador_Dali_45.jpg	a painting of a woman sitting in front of a mirror	거울 앞에 앉아 있는 여자의 그림
Salvador_Dali	Salvador_Dali_46.jpg	a painting of a group of people standing in a room	방에 서 있는 사람들의 그림
Salvador_Dali	Salvador_Dali_47.jpg	a painting of a woman in a yellow dress with her arms crossed	팔짱을 낀 노란색 드레스를 입은 여성의 그림
Salvador_Dali	Salvador_Dali_48.jpg	a painting of four portraits of a woman on a desert	사막에 있는 한 여성의 네 가지 화상을 그린 그림
Salvador_Dali	Salvador_Dali_49.jpg	a drawing of a man riding a horse	말을 타는 남자의 그림
Salvador_Dali	Salvador_Dali_50.jpg	a gold chair with a mirror on a wall	벽에 거울이 달린 금의자
Salvador_Dali	Salvador_Dali_51.jpg	a drawing of a landscape with a river and people in it	강과 사람들이 함께 있는 풍경을 그린 그림
Salvador_Dali	Salvador_Dali_52.jpg	a drawing of a man and a horse	남자와 말을 그린 그림
Salvador_Dali	Salvador_Dali_53.jpg	a cat sitting in the sand in front of a painting	그림 앞 모래 위에 앉은 고양이
Salvador_Dali	Salvador_Dali_54.jpg	a painting of a woman riding a horse	말을 타는 여자의 그림
Salvador_Dali	Salvador_Dali_55.jpg	a painting of a woman holding a pair of scissors and a chair	가위 한 쌍과 의자를 들고 있는 여성의 그림
Salvador_Dali	Salvador_Dali_56.jpg	a painting of an elephant laying on a piece of paper	종이 한 장에 놓인 코끼리 그림
Salvador_Dali	Salvador_Dali_57.jpg	a painting of a man and a woman in front of a mirror	거울 앞에 있는 남자와 여자의 그림
Salvador_Dali	Salvador_Dali_58.jpg	a drawing of black ink spots on a white paper	흰색 종이에 검은색 잉크 그림
Salvador_Dali	Salvador_Dali_59.jpg	a poster of a woman in a body suit with knives	칼을 입은 체복을 입은 여성의 포스터
Salvador_Dali	Salvador_Dali_60.jpg	a drawing of a man with a hat and a veil	모자와 베일을 쓴 남자의 그림
Salvador_Dali	Salvador_Dali_61.jpg	a painting of a person standing in front of a cross	십자가 앞에 서 있는 사람의 그림
Salvador_Dali	Salvador_Dali_62.jpg	a painting of a woman sitting on a surfboard	서핑보드에 앉아 있는 여자의 그림
Salvador_Dali	Salvador_Dali_63.jpg	a painting of a unicorn and a horse in the sky	유니콘과 하늘에 있는 말의 그림
Salvador_Dali	Salvador_Dali_64.jpg	a painting of a man sitting on a horse	말에 앉아 있는 남자의 그림
Salvador_Dali	Salvador_Dali_65.jpg	a painting of a man flying over a body of water	물 위로 날아가는 남자의 그림
Salvador_Dali	Salvador_Dali_66.jpg	a painting of a woman with her eyes closed	눈을 감은 여자의 그림
Salvador_Dali	Salvador_Dali_67.jpg	a painting of a person laying on a cross	십자가에 놓인 사람의 그림
Salvador_Dali	Salvador_Dali_68.jpg	a painting of a field with trees and horses	나무와 말이 있는 밭의 그림
Salvador_Dali	Salvador_Dali_69.jpg	a painting of two men playing with spheres in the sky	하늘 속에서 장난감으로 놀고 있는 두 남자의 그림
Salvador_Dali	Salvador_Dali_70.jpg	a picture of a flower in a vase	꽃병에 걸린 꽃 그림
Salvador_Dali	Salvador_Dali_71.jpg	a painting with orange and blue squares on it	주황색과 파란색 광장이 달린 그림
Salvador_Dali	Salvador_Dali_72.jpg	a painting of a group of people on a wall with red threads	붉은 실이 달린 벽에 있는 사람들 무리의 그림
Salvador_Dali	Salvador_Dali_73.jpg	a painting of a man laying in the water with a cell phone	휴대폰으로 물에 엎드린 남자의 그림
Salvador_Dali	Salvador_Dali_74.jpg	an image of a painting of a man and a woman holding a vase	남녀가 꽃병을 들고 있는 그림의 이미지
Salvador_Dali	Salvador_Dali_75.jpg	a painting of a group of people standing on a wall	벽에 서 있는 사람들 무리의 그림
Salvador_Dali	Salvador_Dali_76.jpg	a painting of a desert scene with rocks and people	바위와 사람들이 있는 사막 장면의 그림
Salvador_Dali	Salvador_Dali_77.jpg	a painting on a wall with a glass door	유리문이 있는 벽에 그린 그림
Salvador_Dali	Salvador_Dali_78.jpg	a picture of a man in a suit holding a book	정장을 입은 남자가 책을 들고 있는 사진
Salvador_Dali	Salvador_Dali_79.jpg	a painting of a woman laying on a cloud with a cherub in the sky	하늘에 구름을 깔고 있는 여성의 그림
Salvador_Dali	Salvador_Dali_80.jpg	a portrait of a woman wearing a white dress and a hat	흰색 드레스와 모자를 입은 여성의 초상화
Salvador_Dali	Salvador_Dali_81.jpg	a painting of the painting of the painting of the painting of the painting of the	그 그림의 그림 그림 그림 그림
Salvador_Dali	Salvador_Dali_82.jpg	a painting of two people in the water	물속에 있는 두 사람의 그림
Salvador_Dali	Salvador_Dali_83.jpg	a painting of a woman holding a wand	지팡이를 들고 있는 여자의 그림
Salvador_Dali	Salvador_Dali_84.jpg	a painting of a doll in a white dress	흰색 드레스를 입은 인형 그림
Salvador_Dali	Salvador_Dali_85.jpg	a painting of threeoric columns with a sunset in the background	배경에 일몰이 있는 세 개의 칼럼을 그린 그림
Salvador_Dali	Salvador_Dali_86.jpg	a painting of a face on top of a pyramid	피라미드 위에 있는 얼굴 그림
Salvador_Dali	Salvador_Dali_87.jpg	a painting of a path of shoes and an elephant	신발의 길과 코끼리의 그림
Salvador_Dali	Salvador_Dali_88.jpg	an image of a painting of a desert with animals and a tv	동물과 텔레비전이 함께 있는 사막의 그림
Salvador_Dali	Salvador_Dali_89.jpg	a white monument with a mirror on it	거울이 있는 흰색 기념물
Salvador_Dali	Salvador_Dali_90.jpg	a painting of a woman with a sword in a field	밭에 검을 든 여자의 그림
Salvador_Dali	Salvador_Dali_91.jpg	the ceiling of a church with a painting of the moon and stars	달과 별의 그림이 그려진 교회 천장
Salvador_Dali	Salvador_Dali_92.jpg	a painting of a barrel on top of a fence	담장 위에 있는 배럴 그림
Salvador_Dali	Salvador_Dali_93.jpg	a painting of a mask and shoes on the beach	해변에 있는 마스크와 신발 그림
Salvador_Dali	Salvador_Dali_94.jpg	a painting of a woman standing on top of a statue	동상 위에 서 있는 여성의 그림
Salvador_Dali	Salvador_Dali_95.jpg	a painting of a man praying with a cross	십자가로 기도하는 남자의 그림
Salvador_Dali	Salvador_Dali_96.jpg	a close up of a painting of a face	얼굴 그림 가장자리
Salvador_Dali	Salvador_Dali_97.jpg	a painting of elephants standing around a body of water	물 주위에 서 있는 코끼리 그림
Salvador_Dali	Salvador_Dali_98.jpg	a painting of people standing in the middle of a field	밭 한가운데에 서 있는 사람들의 그림
Salvador_Dali	Salvador_Dali_99.jpg	a painting of a person standing at a table in the desert	사막의 한 테이블에 서 있는 사람의 그림
Salvador_Dali	Salvador_Dali_100.jpg	a drawing of a woman looking into a window	창문을 들여다보는 여성의 그림
